Latitude,Longitude,Crossroad,Slope,Traffic_Light,Distance,Frequent_Place,Probability
37.61832258,127.0748448,0,1,0,979.487675317419,0,0.0
37.61832258,127.0750424,0,1,0,976.85620172502,0,0.0
37.61832258,127.0752401,0,1,0,974.5273486622988,0,0.0
37.61832258,127.0754377,0,1,0,972.5056538550098,0,0.0
37.61832258,127.0756353,0,1,0,970.7917734337595,0,0.0
37.61832258,127.075833,0,1,0,969.3867078860828,0,0.0
37.61832258,127.0760306,0,1,0,968.293225604273,0,0.0
37.61832258,127.0762282,0,1,0,967.5115912350262,0,0.0
37.61832258,127.0764258,0,1,0,967.0425609533636,0,0.0
37.61832258,127.0766235,0,1,0,966.8865900469142,0,0.0
37.61832258,127.0768211,0,1,0,967.0439877647328,0,0.0
37.61832258,127.0770187,0,1,1,967.5144431115174,0,0.0
37.61852021,127.0726709,0,1,0,1006.9797827264993,0,0.0
37.61852021,127.0728685,0,1,0,1001.0975623129922,0,0.0
37.61852021,127.0730662,0,1,0,995.4820859183084,0,0.0
37.61852021,127.0732638,0,1,0,990.1436195556006,0,0.0
37.61852021,127.0734614,0,1,0,985.0837105542164,0,0.0
37.61852021,127.073659,0,1,0,980.3066722909332,0,0.0
37.61852021,127.0738567,0,1,0,975.8144601638828,0,0.0
37.61852021,127.0740543,0,1,0,971.615599463246,0,0.0
37.61852021,127.0742519,0,1,0,967.7115329804756,0,0.0
37.61852021,127.0744496,0,1,0,964.1040933288295,0,0.0
37.61852021,127.0746472,0,1,0,960.8002905043512,0,0.0
37.61852021,127.0748448,0,1,0,957.8013464083184,0,0.0
37.61852021,127.0750424,0,1,0,955.1101327157776,0,0.0
37.61852021,127.0752401,0,1,0,952.7281312834562,0,0.0
37.61852021,127.0754377,0,1,0,950.6600844106928,0,0.0
37.61852021,127.0756353,0,1,0,948.9067528118676,0,0.0
37.61852021,127.075833,0,1,0,947.4692368821866,0,0.0
37.61852021,127.0760306,0,1,0,946.3504328711292,0,0.0
37.61852021,127.0762282,0,1,0,945.5506619111186,0,0.0
37.61852021,127.0764258,0,1,0,945.0707339525776,0,0.0
37.61852021,127.0766235,0,1,0,944.911136717522,0,0.0
37.61852021,127.0768211,0,1,0,945.0721939317676,0,0.0
37.61852021,127.0770187,0,1,0,945.553580016036,0,0.0
37.61852021,127.0772164,0,1,0,946.3552924690234,0,0.0
37.61852021,127.077414,0,1,0,947.4757084165002,0,0.0
37.61871784,127.0726709,0,1,1,986.3879460673028,0,0.0
37.61871784,127.0728685,0,1,0,980.3821999584068,0,0.0
37.61871784,127.0730662,0,1,0,974.6473936323488,0,0.0
37.61871784,127.0732638,0,1,0,969.1941880009718,0,0.0
37.61871784,127.0734614,0,1,0,964.0243410181164,0,0.0
37.61871784,127.073659,0,1,0,959.1424346634072,0,0.0
37.61871784,127.0738567,0,1,0,954.5506389175268,0,0.0
37.61871784,127.0740543,0,1,0,950.2578368263288,0,0.0
37.61871784,127.0742519,0,1,0,946.2656680443264,0,0.0
37.61871784,127.0744496,0,1,0,942.5761639011272,0,0.0
37.61871784,127.0746472,0,1,0,939.1966445423748,0,0.0
37.61871784,127.0748448,0,1,0,936.1285025908936,0,0.0
37.61871784,127.0750424,0,1,0,933.3748086823016,0,0.0
37.61871784,127.0752401,0,1,0,930.9372009355168,0,0.0
37.61871784,127.0754377,0,1,0,928.8206428058392,0,0.0
37.61871784,127.0756353,0,1,0,927.0260108519124,0,0.0
37.61871784,127.075833,0,1,0,925.554515600664,0,0.0
37.61871784,127.0760306,0,1,0,924.40919182925,0,0.0
37.61871784,127.0762282,0,1,0,923.5904235134622,0,0.0
37.61871784,127.0764258,0,1,0,923.0990795959522,0,0.0
37.61871784,127.0766235,0,1,0,922.9356833885328,0,0.0
37.61871784,127.0768211,0,1,0,923.1005743216172,0,0.0
37.61871784,127.0770187,0,1,0,923.5934109940875,0,0.0
37.61871784,127.0772164,0,1,0,924.4141667579062,0,0.0
37.61871784,127.077414,0,1,0,925.561140345367,0,0.0
37.61871784,127.0776116,0,1,0,927.033452044456,0,0.0
37.61871784,127.0778092,0,1,0,928.829554751573,0,0.0
37.61871784,127.0780069,0,1,0,930.948727384674,0,0.0
37.61891547,127.0724733,0,1,0,972.2641264575713,0,0.0
37.61891547,127.0726709,0,1,1,965.85709014098,0,0.0
37.61891547,127.0728685,0,1,0,959.7228911635972,0,0.0
37.61891547,127.0730662,0,1,0,953.8639009556564,0,0.0
37.61891547,127.0732638,0,1,1,948.2912009847456,0,0.0
37.61891547,127.0734614,0,1,1,943.0067785830996,0,0.0
37.61891547,127.073659,0,1,0,938.0155058996404,0,0.0
37.61891547,127.0738567,0,1,0,933.3197870789209,0,0.0
37.61891547,127.0740543,0,1,0,928.928889033872,0,0.0
37.61891547,127.0742519,0,1,0,924.8446675402892,0,0.0
37.61891547,127.0744496,0,1,0,921.0693718923452,0,0.0
37.61891547,127.0746472,0,1,0,917.6106566014536,0,0.0
37.61891547,127.0748448,0,1,0,914.4701026534876,0,0.0
37.61891547,127.0750424,0,1,0,911.65099816304,0,0.0
37.61891547,127.0752401,0,1,0,909.1551534996936,0,0.0
37.61891547,127.0754377,0,1,0,906.98777170114,0,0.0
37.61891547,127.0756353,0,1,0,905.1498578482584,0,0.0
37.61891547,127.075833,0,1,0,903.642744098647,0,0.0
37.61891547,127.0760306,0,1,0,902.4696156570282,0,0.0
37.61891547,127.0762282,0,1,0,901.6309265290944,0,0.0
37.61891547,127.0764258,0,1,0,901.127610514098,0,0.0
37.61891547,127.0766235,0,1,0,900.9602300621498,0,0.0
37.61891547,127.0768211,0,1,0,901.129141680324,0,0.0
37.61891547,127.0770187,0,1,0,901.6339867623458,0,0.0
37.61891547,127.0772164,0,1,0,902.4747115149552,0,0.0
37.61891547,127.077414,0,1,0,903.6495294627064,0,0.0
37.61891547,127.0776116,0,1,0,905.1574788618268,0,0.0
37.61891547,127.0778092,0,1,0,906.9968981474764,0,0.0
37.61891547,127.0780069,0,1,0,909.166956071046,0,0.0
37.61891547,127.0782045,0,1,0,911.6631048774268,0,0.0
37.61891547,127.0784021,0,1,1,914.483680470045,0,0.0
37.6191131,127.0724733,0,1,0,951.9359632412022,0,0.0
37.6191131,127.0726709,0,1,0,945.3911878693044,0,0.0
37.6191131,127.0728685,0,1,0,939.123335216541,0,0.0
37.6191131,127.0730662,0,1,0,933.1350289615864,0,0.0
37.6191131,127.0732638,0,1,1,927.4377988696552,0,0.0
37.6191131,127.0734614,0,1,1,922.033882202214,0,0.0
37.6191131,127.073659,0,1,0,916.9284648985948,0,0.0
37.6191131,127.0738567,0,1,0,912.1242068629252,0,0.0
37.6191131,127.0740543,0,1,0,907.6307874960572,0,0.0
37.6191131,127.0742519,0,1,0,903.450300090304,0,0.0
37.6191131,127.0744496,0,1,0,899.585233326464,0,0.0
37.6191131,127.0746472,0,1,0,896.0436028423902,0,0.0
37.6191131,127.0748448,0,1,0,892.8271977423531,0,0.0
37.6191131,127.0750424,0,1,0,889.9395443051303,0,0.0
37.6191131,127.0752401,0,1,0,887.3826431038051,0,0.0
37.6191131,127.0754377,0,1,0,885.1619572857976,0,0.0
37.6191131,127.0756353,0,1,0,883.2786347619538,0,0.0
37.6191131,127.075833,0,1,0,881.7341422861049,0,0.0
37.6191131,127.0760306,0,1,0,880.5318287986104,0,0.0
37.6191131,127.0762282,0,1,0,879.6722264793896,0,0.0
37.6191131,127.0764258,0,1,0,879.1563405949843,0,0.0
37.6191131,127.0766235,0,1,0,878.9847767356335,0,0.0
37.6191131,127.0768211,0,1,0,879.1579100228231,0,0.0
37.6191131,127.0770187,0,1,0,879.6753630946961,0,0.0
37.6191131,127.0772164,0,1,0,880.537051601369,0,0.0
37.6191131,127.077414,0,1,0,881.7410962274877,0,0.0
37.6191131,127.0776116,0,1,0,883.2864444601433,0,0.0
37.6191131,127.0778092,0,1,0,885.1713087395908,0,0.0
37.6191131,127.0780069,0,1,0,887.3947352228801,0,0.0
37.6191131,127.0782045,1,1,0,889.9519463445349,0,0.0
37.6191131,127.0784021,0,1,0,892.8411046549144,0,0.0
37.6191131,127.0785998,0,1,0,896.060710403609,0,0.0
37.6191131,127.0787974,0,1,0,899.6039772818425,0,0.0
37.6191131,127.078995,0,1,0,903.4686246964076,0,0.0
37.61931073,127.0724733,1,1,0,931.6825992407164,0,0.0
37.61931073,127.0726709,0,1,0,924.9945506470274,0,0.0
37.61931073,127.0728685,0,1,0,918.5875520458504,0,0.0
37.61931073,127.0730662,0,1,0,912.4645001886648,0,0.0
37.61931073,127.0732638,0,1,0,906.6374031441592,0,0.0
37.61931073,127.0734614,0,1,0,901.108770629202,0,0.0
37.61931073,127.073659,0,1,0,895.884128263961,0,0.0
37.61931073,127.0738567,0,1,0,890.9664155502812,0,0.0
37.61931073,127.0740543,0,1,0,886.3657557919898,0,0.0
37.61931073,127.0742519,0,1,0,882.0845035992049,0,0.0
37.61931073,127.0744496,0,1,0,878.1254109186209,0,0.0
37.61931073,127.0746472,0,1,0,874.4968841466161,0,0.0
37.61931073,127.0748448,0,1,0,871.200942671115,0,0.0
37.61931073,127.0750424,0,1,0,868.2413740922591,0,0.0
37.61931073,127.0752401,0,1,0,865.6203893913372,0,0.0
37.61931073,127.0754377,0,1,0,863.3437347534017,0,0.0
37.61931073,127.0756353,0,1,0,861.412717106317,0,0.0
37.61931073,127.075833,0,1,0,859.8289524581292,0,0.0
37.61931073,127.0760306,0,1,0,858.5959684112622,0,0.0
37.61931073,127.0762282,0,1,0,857.7143845745383,0,0.0
37.61931073,127.0764258,0,1,0,857.1852851555882,0,0.0
37.61931073,127.0766235,0,1,0,857.009323411204,0,0.0
37.61931073,127.0768211,0,1,0,857.1868948060659,0,0.0
37.61931073,127.0770187,0,1,0,857.717601479641,0,0.0
37.61931073,127.0772164,0,1,0,858.601324633866,0,0.0
37.61931073,127.077414,0,1,0,859.8360835392309,0,0.0
37.61931073,127.0776116,0,1,0,861.4207250211209,0,0.0
37.61931073,127.0778092,0,1,0,863.3533225068858,0,0.0
37.61931073,127.0780069,0,1,0,865.632785476816,0,0.0
37.61931073,127.0782045,1,1,0,868.2540860320421,0,0.0
37.61931073,127.0784021,1,1,0,871.2151947584308,0,0.0
37.61931073,127.0785998,0,1,0,874.5144131658949,0,0.0
37.61931073,127.0787974,0,1,0,878.1446128819724,0,0.0
37.61931073,127.078995,0,1,0,882.1032720035643,0,0.0
37.61931073,127.0791926,0,1,0,886.3859897765495,0,0.0
37.61931073,127.0793903,0,1,0,890.990502285014,0,0.0
37.61931073,127.0795879,0,1,0,895.9072274441811,0,0.0
37.61950836,127.0722756,1,1,0,918.628689907996,0,0.0
37.61950836,127.0724733,0,1,0,911.5090204952196,0,0.0
37.61950836,127.0726709,0,1,0,904.6718634139075,0,0.0
37.61950836,127.0728685,0,1,0,898.1199162135111,0,0.0
37.61950836,127.0730662,0,1,0,891.8563713034046,0,0.0
37.61950836,127.0732638,1,1,1,885.8937475162471,0,0.0
37.61950836,127.0734614,1,1,1,880.2348517194363,0,0.0
37.61950836,127.073659,0,1,0,874.8855776100188,0,0.0
37.61950836,127.0738567,0,1,0,869.8491706224345,0,0.0
37.61950836,127.0740543,0,1,0,865.1362324926564,0,0.0
37.61950836,127.0742519,0,1,0,860.7494056619505,0,0.0
37.61950836,127.0744496,0,1,0,856.6917320039744,0,0.0
37.61950836,127.0746472,0,1,0,852.9720415526905,0,0.0
37.61950836,127.0748448,0,1,0,849.5926088983574,0,0.0
37.61950836,127.0750424,0,1,0,846.5575089468803,0,0.0
37.61950836,127.0752401,0,1,0,843.869185880906,0,0.0
37.61950836,127.0754377,0,1,0,841.5336946023547,0,0.0
37.61950836,127.0756353,0,1,0,839.5525194169035,0,0.0
37.61950836,127.075833,0,1,0,837.9274422041157,0,0.0
37.61950836,127.0760306,0,1,0,836.6621860213329,0,0.0
37.61950836,127.0762282,0,1,0,835.7574684525633,0,0.0
37.61950836,127.0764258,0,1,0,835.2144611220899,0,0.0
37.61950836,127.0766235,0,1,0,835.0338700889705,0,0.0
37.61950836,127.0768211,0,1,0,835.2161131109276,0,0.0
37.61950836,127.0770187,0,1,0,835.7607698626902,0,0.0
37.61950836,127.0772164,0,1,0,836.6676826461634,0,0.0
37.61950836,127.077414,0,1,0,837.9347596543373,0,0.0
37.61950836,127.0776116,0,1,0,839.5607358172612,0,0.0
37.61950836,127.0778092,0,1,0,841.5435308127599,0,0.0
37.61950836,127.0780069,0,1,0,843.8819014439133,0,0.0
37.61950836,127.0782045,0,1,0,846.5705464527981,0,0.0
37.61950836,127.0784021,0,1,0,849.607223424821,0,0.0
37.61950836,127.0785998,0,1,0,852.9900128617064,0,0.0
37.61950836,127.0787974,0,1,0,856.7114143204542,0,0.0
37.61950836,127.078995,0,1,0,860.768639210862,0,0.0
37.61950836,127.0791926,0,1,0,865.1569629308209,0,0.0
37.61950836,127.0793903,0,1,0,869.8738420265453,0,0.0
37.61950836,127.0795879,0,1,0,874.9092311271112,0,0.0
37.61950836,127.0797855,0,1,0,880.259928553794,0,0.0
37.61950836,127.0799832,0,1,0,885.9231631274198,0,0.0
37.61970598,127.0722756,0,1,0,898.7004580378535,0,0.0
37.61970598,127.0724733,0,1,0,891.4216580473444,0,0.0
37.61970598,127.0726709,0,1,0,884.4292461541628,0,0.0
37.61970598,127.0728685,0,1,0,877.7262251394668,0,0.0
37.61970598,127.0730662,0,1,0,871.3161075266661,0,0.0
37.61970598,127.0732638,1,1,1,865.2119580001491,0,0.0
37.61970598,127.0734614,1,1,1,859.4169076336673,0,0.0
37.61970598,127.073659,0,1,0,853.9372493409439,0,0.0
37.61970598,127.0738567,0,1,0,848.776563585888,0,0.0
37.61970598,127.0740543,0,1,0,843.9459685119334,0,0.0
37.61970598,127.0742519,0,1,0,839.4484239481679,0,0.0
37.61970598,127.0744496,0,1,0,835.2872914932786,0,0.0
37.61970598,127.0746472,0,1,0,831.4718613527574,0,0.0
37.61970598,127.0748448,0,1,0,828.004691375657,0,0.0
37.61970598,127.0750424,0,1,0,824.8901729831252,0,0.0
37.61970598,127.0752401,0,1,0,822.1310093221587,0,0.0
37.61970598,127.0754377,0,1,0,819.733592836235,0,0.0
37.61970598,127.0756353,0,1,0,817.6996060813576,0,0.0
37.61970598,127.075833,0,1,0,816.0310156920688,0,0.0
37.61970598,127.0760306,0,1,0,814.73175912251,0,0.0
37.61970598,127.0762282,0,1,0,813.8026639801234,0,0.0
37.61970598,127.0764258,0,1,0,813.2449989433042,0,0.0
37.61970598,127.0766235,0,1,0,813.0595287163139,0,0.0
37.61970598,127.0768211,0,1,0,813.2466955553043,0,0.0
37.61970598,127.0770187,0,1,0,813.806054446461,0,0.0
37.61970598,127.0772164,0,1,0,814.7374036859459,0,0.0
37.61970598,127.077414,0,1,0,816.0385294684756,0,0.0
37.61970598,127.0776116,0,1,0,817.7080420392632,0,0.0
37.61970598,127.0778092,0,1,0,819.7436906020766,0,0.0
37.61970598,127.0780069,0,1,0,822.1440610606609,0,0.0
37.61970598,127.0782045,0,1,0,824.9035529033042,0,0.0
37.61970598,127.0784021,0,1,0,828.0196868885437,0,0.0
37.61970598,127.0785998,0,1,0,831.4902973042873,0,0.0
37.61970598,127.0787974,0,1,0,835.3074781082211,0,0.0
37.61970598,127.078995,0,1,0,839.4681454841307,0,0.0
37.61970598,127.0791926,0,1,0,843.9672193920156,0,0.0
37.61970598,127.0793903,0,1,0,848.8018474226249,0,0.0
37.61970598,127.0795879,0,1,0,853.9614830326802,0,0.0
37.61970598,127.0797855,0,1,0,859.442591826385,0,0.0
37.61970598,127.0799832,0,1,0,865.2420766497786,0,0.0
37.61970598,127.0801808,0,1,0,871.3477741608366,0,0.0
37.61970598,127.0803784,0,1,0,877.7560889521795,1,0.0
37.61970598,127.080576,0,1,0,884.460443251473,1,0.0
37.61990361,127.072078,0,1,0,886.5887003688839,0,0.0
37.61990361,127.0722756,0,1,0,878.8687846778946,0,0.0
37.61990361,127.0724733,0,1,0,871.4243710603001,0,0.0
37.61990361,127.0726709,0,1,0,864.2702045684896,0,0.0
37.61990361,127.0728685,0,1,0,857.409617831223,0,0.0
37.61990361,127.0730662,0,1,0,850.8464699883609,0,0.0
37.61990361,127.0732638,0,1,0,844.5944095844602,0,0.0
37.61990361,127.0734614,0,1,0,838.6569215894634,0,0.0
37.61990361,127.073659,0,1,0,833.0407323615689,0,0.0
37.61990361,127.0738567,0,1,0,827.7497896185852,0,0.0
37.61990361,127.0740543,0,1,0,822.7957698150128,0,0.0
37.61990361,127.0742519,0,1,0,818.1819832126472,0,0.0
37.61990361,127.0744496,0,1,0,813.9121445465923,0,0.0
37.61990361,127.0746472,0,1,0,809.9960449515955,0,0.0
37.61990361,127.0748448,1,1,1,806.4365572388502,0,0.0
37.61990361,127.0750424,1,1,0,803.2384223133377,0,0.0
37.61990361,127.0752401,0,1,0,800.4046315245763,0,0.0
37.61990361,127.0754377,0,1,0,797.9419473652392,0,0.0
37.61990361,127.0756353,0,1,0,795.852274470667,0,0.0
37.61990361,127.075833,0,1,0,794.1377857857567,0,0.0
37.61990361,127.0760306,0,1,0,792.8026546351889,0,0.0
37.61990361,127.0762282,0,1,0,791.8478324761321,0,0.0
37.61990361,127.0764258,0,1,0,791.2746960533681,0,0.0
37.61990361,127.0766235,0,1,0,791.0840753967256,0,0.0
37.61990361,127.0768211,0,1,0,791.2764397682652,0,0.0
37.61990361,127.0770187,0,1,0,791.8513169371188,0,0.0
37.61990361,127.0772164,0,1,0,792.8084553120055,0,0.0
37.61990361,127.077414,0,1,0,794.1455066835975,0,0.0
37.61990361,127.0776116,0,1,0,795.8609419826658,0,0.0
37.61990361,127.0778092,0,1,0,797.9523208680654,0,0.0
37.61990361,127.0780069,0,1,0,800.4180375011467,0,0.0
37.61990361,127.0782045,0,1,0,803.2521628542953,0,0.0
37.61990361,127.0784021,0,1,0,806.4519537580277,0,0.0
37.61990361,127.0785998,0,1,0,810.0149696428331,0,0.0
37.61990361,127.0787974,0,1,0,813.9328612386419,0,0.0
37.61990361,127.078995,0,1,0,818.2022172906052,0,0.0
37.61990361,127.0791926,0,1,0,822.8175668827631,0,0.0
37.61990361,127.0793903,0,1,0,827.7757156349201,0,0.0
37.61990361,127.0795879,0,1,0,833.0655738625084,0,0.0
37.61990361,127.0797855,0,1,0,838.6832414751082,1,0.0
37.61990361,127.0799832,0,1,0,844.6252633573908,1,0.0
37.61990361,127.0801808,0,1,0,850.8788983425189,1,0.0
37.61990361,127.0803784,0,1,0,857.4401891707475,1,0.0
37.61990361,127.080576,0,1,0,864.3021292244578,1,0.0
37.61990361,127.0807737,0,1,0,871.4613108163583,1,0.0
37.61990361,127.0809713,0,1,0,878.9033187980626,1,0.0
37.61990361,127.0811689,0,1,0,886.6244895979033,1,0.0
37.62010124,127.072078,0,1,0,867.0369979955159,0,0.0
37.62010124,127.0722756,0,1,0,859.1414372406343,0,0.0
37.62010124,127.0724733,0,1,0,851.5245960152048,0,0.0
37.62010124,127.0726709,0,1,0,844.2018257834148,0,0.0
37.62010124,127.0728685,0,1,0,837.1768154342531,0,0.0
37.62010124,127.0730662,0,1,0,830.4537993454092,0,0.0
37.62010124,127.0732638,0,1,0,824.0470509841135,0,0.0
37.62010124,127.0734614,0,1,0,817.9604417285198,0,0.0
37.62010124,127.073659,0,1,0,812.2011689443659,0,0.0
37.62010124,127.0738567,0,1,0,806.7735832525748,0,0.0
37.62010124,127.0740543,0,1,0,801.6899656245686,0,0.0
37.62010124,127.0742519,0,1,0,796.9540136910449,0,0.0
37.62010124,127.0744496,0,1,0,792.5698327911002,0,0.0
37.62010124,127.0746472,0,1,0,788.5477604767573,0,0.0
37.62010124,127.0748448,1,1,1,784.8910203730973,0,0.0
37.62010124,127.0750424,0,1,0,781.6047401191154,0,0.0
37.62010124,127.0752401,0,1,0,778.692232491702,0,0.0
37.62010124,127.0754377,0,1,0,776.1606667474757,0,0.0
37.62010124,127.0756353,0,1,0,774.0121968513898,0,0.0
37.62010124,127.075833,0,1,0,772.249226709911,0,0.0
37.62010124,127.0760306,0,1,0,770.8761899101813,0,0.0
37.62010124,127.0762282,0,1,0,769.8941776590184,0,0.0
37.62010124,127.0764258,0,1,0,769.3046873784904,0,0.0
37.62010124,127.0766235,0,1,0,769.1086220790299,0,0.0
37.62010124,127.0768211,0,1,0,769.306480885981,0,0.0
37.62010124,127.0770187,0,1,0,769.8977614699805,0,0.0
37.62010124,127.0772164,0,1,0,770.8821555617908,0,0.0
37.62010124,127.077414,0,1,0,772.2571664248245,0,0.0
37.62010124,127.0776116,0,1,0,774.0211089055915,0,0.0
37.62010124,127.0778092,0,1,0,776.1713313280634,0,0.0
37.62010124,127.0780069,0,1,0,778.7060122260874,0,0.0
37.62010124,127.0782045,0,1,0,781.6188609339415,0,0.0
37.62010124,127.0784021,0,1,0,784.9068394817297,0,0.0
37.62010124,127.0785998,0,1,0,788.5671998502481,0,0.0
37.62010124,127.0787974,0,1,0,792.5911072706731,0,0.0
37.62010124,127.078995,0,1,0,796.9747866624941,0,0.0
37.62010124,127.0791926,0,1,0,801.7123364606276,0,0.0
37.62010124,127.0793903,0,1,0,806.8001832556748,1,0.0
37.62010124,127.0795879,0,1,0,812.2266477442978,1,0.0
37.62010124,127.0797855,0,1,0,817.987427480786,1,0.0
37.62010124,127.0799832,0,1,0,824.0786739731116,1,0.0
37.62010124,127.0801808,0,1,0,830.4870238922754,1,0.0
37.62010124,127.0803784,0,1,0,837.2081255082003,0,0.0
37.62010124,127.080576,0,1,0,844.2345092368729,0,0.0
37.62010124,127.0807737,0,1,0,851.562398899595,0,0.0
37.62010124,127.0809713,0,1,0,859.1767641967401,0,0.0
37.62010124,127.0811689,0,1,0,867.0735941414239,0,0.0
37.62010124,127.0813665,0,1,0,875.2452432231835,0,0.0
37.62010124,127.0815642,0,0,0,883.6884245421444,0,0.0
37.62029887,127.072078,0,1,0,847.6040521748401,0,0.0
37.62029887,127.0722756,0,1,0,839.5257701735892,0,0.0
37.62029887,127.0724733,0,1,0,831.7293320900319,0,0.0
37.62029887,127.0726709,0,1,0,824.230732202092,0,0.0
37.62029887,127.0728685,0,1,0,817.0340439363821,0,0.0
37.62029887,127.0730662,0,1,0,810.1439077732617,0,0.0
37.62029887,127.0732638,0,1,0,803.5752664619075,0,0.0
37.62029887,127.0734614,0,1,0,797.3324133854176,0,0.0
37.62029887,127.073659,0,1,0,791.4230581650147,0,0.0
37.62029887,127.0738567,0,1,0,785.8519937968153,0,0.0
